text,generated
"Nor is even that miserable dispensation the whole of it. Engaging in what Marxists call “heightening the contradictions,” Caldwell argues that the oppressive imperialism of civil rights laws is not incidental. Citizens, he writes, must “choose between these two orders.” There never was a moderate, limited way to keep the promises of integration. “Civil rights was always this way: Dignity was an integral and nonnegotiable part of what was demanded, and a government interested in civil rights must secure it, no matter what the cost in rights to those who would deny it.” Associational freedoms and property rights were always on the chopping block, incompatible with the 1964 act. Caldwell notices that “it tended to be segregationists who philosophized in this vein” — and yes, he does go there, quoting an old-time Southern segregationist to the effect that a merchant’s right not to serve blacks is “simple justice.”",0
"All of which is to say, if you think I’m cooking a recipe tonight, forget it. Instead: freestyle rice and beans (above) with a bunch of extras, including maybe a red onion sliced super thin and marinated in cider vinegar and pinches of salt and sugar, no recipe required for any of it. That is great to cook that way when you’re a little jumpy and unfocused, working on a kind of autopilot, improvising as you go along.",0
"They talked for hours. Mr. Watkins asked for her phone number; she refused but took his. “I didn’t want a rebound guy,” she said. “I said I’d call, but didn’t. Over the next few weeks, I heard he was calling everyone who knew me and asking them to tell me to call him.” Ms. Penn conceded.",0
"The death toll in China rose overnight to 170, up from 132, the government said this morning. Infections worldwide jumped to 7,711 from about 6,000 on Wednesday, according to the W.H.O. and Chinese officials.",0
"Ms. Royal’s response has been to announce a new centrist movement of her own, perhaps to challenge Mr. Macron in the 2022 elections.",0
"Mr. Trump’s advisers have maintained that they were operating on credible intelligence showing that General Suleimani was involved in imminent plans to attack American interests in a handful of countries. They have not detailed that intelligence, and Democratic lawmakers, among others, have raised questions about its veracity.",0
"All of which is why the White House was furious when Mr. Daschle cut a deal with Senator Trent Lott of Mississippi, the Republican majority leader, on rules for the trial that ultimately passed 100 to 0. Mr. Clinton knew that Republicans would never be able to force him from office, but Democrats could and so it was in his interest to keep the proceedings as partisan as possible so that his party would stick with him.",0
"Kenin, 21, who was born in Moscow, had not advanced past the fourth round at a Grand Slam in her 11 main draw appearances before this tournament. She did not face a seeded player here before meeting Barty, who was not only the No. 1 seed, but also the face of the tournament, carrying expectations of a host country that has gone longer without a homegrown Grand Slam singles champion than any other Grand Slam host country.",0
"“The reader could have both a visual and reading experience,” Mr. Heller said. “It would have been possible with hot type, but it wouldn’t have been as easy and fluid.”",0
"In mid-December, I visited rehearsal for the New York “Medea,” on the fourth floor of BAM’s Fisher building. The cast had only been at it for about a week and a half and the actors were tentative, still calling for lines. Stone sat on a lumpy sofa and watched them, delighted, laughing to himself in a slightly demented way.",0
Closer look: The drone strike followed a violent two-day demonstration at the U.S. Embassy in Baghdad by pro-Iranian militia members. Here’s a look at how the tensions have stepped up.,0
"“Happily Married for 60 Years. Then Alzheimer’s. And a Gun.” (front page, Dec. 29) was devastating. It reinforced the reality that too few people realize there are humane and legal ways to reduce needless suffering, even for somebody with dementia.",0
"Under the agreement, the People’s Party takes control of 11 ministries, including most of the important ones — the chancellery, the finance, foreign and interior ministries — while the Greens take over four, including a newly organized environment ministry.",0
